0,894,0
1000,905,0
2000,934,0
3000,1015,0
4000,1067,0
5000,1111,0
6000,1171,0
7000,1306,0
8000,1246,0
9000,1319,0
10000,1326,0
11000,1399,0
12000,1443,0
13000,1468,0
14000,1469,0
15000,1639,0
16000,1586,0
17000,1530,0
18000,1481,0
19000,1659,0
20000,1738,0
21000,1841,0
22000,1934,0
23000,2020,0
24000,2104,0
25000,2195,0
26000,2258,0
27000,2314,0
28000,2388,0
29000,2416,0
30000,2482,0
31000,2526,0
32000,2539,0
33000,2491,0
34000,2559,0
35000,2663,0
36000,2721,0
37000,2776,0
38000,2665,0
39000,2990,0
40000,2550,0
41000,2345,0
42000,2346,0
43000,2926,0
44000,3198,0
45000,3372,0
46000,3489,0
47000,3546,0
48000,3593,0
49000,3716,0
50000,3712,0
51000,3804,0
52000,3969,0
53000,4077,0
54000,4255,0
55000,4356,0
56000,4390,0
57000,4412,0
58000,4352,0
59000,4378,0
60000,4653,0
61000,4468,0
62000,4602,0
63000,4526,0
64000,4770,0
65000,4727,0
66000,4368,0
67000,4222,0
68000,4286,0
69000,4530,0
70000,4416,0
71000,4646,0
72000,4977,0
73000,5219,0
74000,5356,0
75000,5454,0
76000,5478,0
77000,5599,0
78000,5707,0
79000,5867,0
80000,5807,0
81000,6039,0
82000,6098,0
83000,6047,0
84000,6149,0
85000,6222,0
86000,6282,0
87000,6258,0
88000,6414,0
89000,6500,0
90000,6423,0
91000,6587,0
92000,6157,0
93000,6067,0
94000,6172,0
95000,6247,0
96000,6377,0
97000,6495,0
98000,6497,0
99000,6658,0
100000,6875,0
101000,7198,0
102000,7476,0
103000,7666,0
104000,7736,0
105000,8023,0
106000,7884,0
107000,7993,0
108000,8046,0
109000,8195,0
110000,8298,0
111000,8447,0
112000,8452,0
113000,8409,0
114000,8527,0
115000,8585,0
116000,8763,0
117000,8817,0
118000,8820,0
119000,8891,0
120000,9084,0
121000,8973,0
122000,8933,0
123000,8484,0
124000,8292,0
125000,8382,0
126000,8478,0
127000,8537,0
128000,8677,0
129000,8742,0
130000,8716,0
131000,8897,0
132000,9419,0
133000,9881,0
134000,10098,0
135000,10117,0
136000,10219,0
137000,10339,0
138000,10437,0
139000,10550,0
140000,10878,0
141000,10813,0
142000,10793,0
143000,10894,0
144000,10957,0
145000,11098,0
146000,11155,0
147000,11382,0
148000,11423,0
149000,11432,0
150000,7180,0
