0,855,0
1000,838,0
2000,954,0
3000,999,0
4000,1063,0
5000,1082,0
6000,1148,0
7000,1186,0
8000,1276,0
9000,1380,0
10000,1397,0
11000,1492,0
12000,1535,0
13000,1587,0
14000,1677,0
15000,1721,0
16000,1860,0
17000,1918,0
18000,1970,0
19000,2038,0
20000,2098,0
21000,2189,0
22000,2230,0
23000,2259,0
24000,2325,0
25000,2429,0
26000,2488,0
27000,2544,0
28000,2611,0
29000,2655,0
30000,2703,0
31000,2869,0
32000,2982,0
33000,3114,0
34000,3220,0
35000,3249,0
36000,3339,0
37000,3427,0
38000,3469,0
39000,3477,0
40000,3602,0
41000,3631,0
42000,3727,0
43000,3778,0
44000,3851,0
45000,3939,0
46000,3976,0
47000,4041,0
48000,4145,0
49000,4241,0
50000,4316,0
51000,4406,0
52000,4520,0
53000,4552,0
54000,4562,0
55000,4689,0
56000,4698,0
57000,4836,0
58000,4852,0
59000,4934,0
60000,4956,0
61000,5071,0
62000,5171,0
63000,5185,0
64000,5255,0
65000,5359,0
66000,5629,0
67000,5712,0
68000,5749,0
69000,5844,0
70000,5935,0
71000,5952,0
72000,6039,0
73000,6271,0
74000,6236,0
75000,6251,0
76000,6414,0
77000,6476,0
78000,6913,0
79000,6599,0
80000,6746,0
81000,6770,0
82000,6827,0
83000,6905,0
84000,6967,0
85000,7073,0
86000,7120,0
87000,7163,0
88000,7226,0
89000,7324,0
90000,7383,0
91000,7428,0
92000,7476,0
93000,7555,0
94000,7634,0
95000,7733,0
96000,7753,0
97000,7860,0
98000,7908,0
99000,7987,0
100000,8052,0
101000,8176,0
102000,8204,0
103000,8399,0
104000,8410,0
105000,8470,0
106000,8557,0
107000,8700,0
108000,8713,0
109000,8721,0
110000,8861,0
111000,8926,0
112000,8929,0
113000,9061,0
114000,9188,0
115000,9186,0
116000,9205,0
117000,9422,0
118000,9390,0
119000,9437,0
120000,9534,0
121000,9608,0
122000,9736,0
123000,9920,0
124000,10045,0
125000,10085,0
126000,10424,0
127000,10416,0
128000,10426,0
129000,10481,0
130000,10619,0
131000,10939,0
132000,10981,0
133000,11141,0
134000,11218,0
135000,11256,0
136000,11369,0
137000,11436,0
138000,11497,0
139000,11561,0
140000,11652,0
141000,11739,0
142000,11854,0
143000,11838,0
144000,11955,0
145000,12067,0
146000,12056,0
147000,12157,0
148000,12276,0
149000,12316,0
150000,12353,0
