0,895,0
1000,906,0
2000,938,0
3000,1012,0
4000,1078,0
5000,1117,0
6000,1174,0
7000,1310,0
8000,1240,0
9000,1313,0
10000,1336,0
11000,1388,0
12000,1448,0
13000,1473,0
14000,1483,0
15000,1612,0
16000,1574,0
17000,1532,0
18000,1476,0
19000,1654,0
20000,1724,0
21000,1841,0
22000,1913,0
23000,1999,0
24000,2086,0
25000,2155,0
26000,2237,0
27000,2264,0
28000,2295,0
29000,2305,0
30000,2277,0
31000,2264,0
32000,2199,0
33000,1965,0
34000,1803,0
35000,2202,0
36000,2474,0
37000,2654,0
38000,2835,0
39000,2844,0
40000,2986,0
41000,2995,0
42000,3069,0
43000,3501,0
44000,3434,0
45000,3552,0
46000,3612,0
47000,3661,0
48000,3702,0
49000,3713,0
50000,3691,0
51000,3769,0
52000,3952,0
53000,4022,0
54000,4159,0
55000,4218,0
56000,4171,0
57000,4070,0
58000,3858,0
59000,4077,0
60000,3891,0
61000,3676,0
62000,3826,0
63000,4039,0
64000,4360,0
65000,4984,0
66000,4804,0
67000,4931,0
68000,4972,0
69000,5145,0
70000,5094,0
71000,5179,0
72000,5374,0
73000,5454,0
74000,5479,0
75000,5402,0
76000,5502,0
77000,5624,0
78000,5679,0
79000,5801,0
80000,5734,0
81000,5915,0
82000,5788,0
83000,5577,0
84000,5383,0
85000,5504,0
86000,5645,0
87000,5570,0
88000,5764,0
89000,5803,0
90000,6011,0
91000,6262,0
92000,6727,0
93000,6807,0
94000,6817,0
95000,6931,0
96000,6935,0
97000,7092,0
98000,7117,0
99000,7135,0
100000,7258,0
101000,7602,0
102000,7725,0
103000,7654,0
104000,7700,0
105000,7997,0
106000,8050,0
107000,7985,0
108000,8109,0
109000,8116,0
110000,8219,0
111000,8201,0
112000,8082,0
113000,7808,0
114000,7572,0
115000,7709,0
116000,7755,0
117000,7715,0
118000,7815,0
119000,7957,0
120000,8034,0
121000,8474,0
122000,8901,0
123000,9086,0
124000,9176,0
125000,9198,0
126000,9344,0
127000,9509,0
128000,9493,0
129000,9547,0
130000,9664,0
131000,9862,0
132000,9956,0
133000,10201,0
134000,10256,0
135000,10277,0
136000,10169,0
137000,10339,0
138000,10393,0
139000,10596,0
140000,10747,0
141000,10863,0
142000,10855,0
143000,10929,0
144000,11035,0
145000,11121,0
146000,11123,0
147000,11179,0
148000,11193,0
149000,11121,0
150000,7210,0
