0,858,0
1000,832,0
2000,952,0
3000,1004,0
4000,1049,0
5000,1092,0
6000,1147,0
7000,1176,0
8000,1267,0
9000,1361,0
10000,1388,0
11000,1482,0
12000,1542,0
13000,1579,0
14000,1648,0
15000,1727,0
16000,1845,0
17000,1911,0
18000,1994,0
19000,2029,0
20000,2104,0
21000,2172,0
22000,2232,0
23000,2244,0
24000,2349,0
25000,2428,0
26000,2482,0
27000,2516,0
28000,2598,0
29000,2662,0
30000,2741,0
31000,2812,0
32000,2966,0
33000,3125,0
34000,3162,0
35000,3254,0
36000,3299,0
37000,3417,0
38000,3455,0
39000,3509,0
40000,3592,0
41000,3637,0
42000,3736,0
43000,3788,0
44000,3882,0
45000,3903,0
46000,3953,0
47000,4049,0
48000,4196,0
49000,4233,0
50000,4305,0
51000,4379,0
52000,4517,0
53000,4541,0
54000,4595,0
55000,4691,0
56000,4696,0
57000,4821,0
58000,4914,0
59000,4987,0
60000,5024,0
61000,5073,0
62000,5179,0
63000,5223,0
64000,5263,0
65000,5370,0
66000,5612,0
67000,5685,0
68000,5743,0
69000,5829,0
70000,5953,0
71000,5976,0
72000,6108,0
73000,6302,0
74000,6195,0
75000,6262,0
76000,6399,0
77000,6452,0
78000,6896,0
79000,6624,0
80000,6750,0
81000,6789,0
82000,6870,0
83000,6850,0
84000,6968,0
85000,7048,0
86000,7107,0
87000,7179,0
88000,7207,0
89000,7332,0
90000,7371,0
91000,7393,0
92000,7529,0
93000,7558,0
94000,7601,0
95000,7721,0
96000,7758,0
97000,7805,0
98000,7944,0
99000,8021,0
100000,8100,0
101000,8146,0
102000,8250,0
103000,8362,0
104000,8387,0
105000,8477,0
106000,8593,0
107000,8719,0
108000,8734,0
109000,8762,0
110000,8825,0
111000,8912,0
112000,8924,0
113000,9059,0
114000,9153,0
115000,9173,0
116000,9209,0
117000,9423,0
118000,9380,0
119000,9520,0
120000,9539,0
121000,9606,0
122000,9759,0
123000,9865,0
124000,10045,0
125000,10104,0
126000,10402,0
127000,10445,0
128000,10423,0
129000,10492,0
130000,10581,0
131000,10973,0
132000,11000,0
133000,11127,0
134000,11299,0
135000,11297,0
136000,11331,0
137000,11374,0
138000,11474,0
139000,11574,0
140000,11596,0
141000,11721,0
142000,11838,0
143000,11826,0
144000,11942,0
145000,12003,0
146000,12047,0
147000,12144,0
148000,12222,0
149000,12324,0
150000,12378,0
