0,842,0
1000,904,0
2000,945,0
3000,1006,0
4000,1067,0
5000,1101,0
6000,1150,0
7000,1196,0
8000,1215,0
9000,1264,0
10000,1305,0
11000,1351,0
12000,1357,0
13000,1376,0
14000,1375,0
15000,1517,0
16000,1393,0
17000,1302,0
18000,1171,0
19000,1233,0
20000,1424,0
21000,1661,0
22000,1782,0
23000,1751,0
24000,1882,0
25000,2027,0
26000,2107,0
27000,2210,0
28000,2275,0
29000,2354,0
30000,2365,0
31000,2467,0
32000,2508,0
33000,2525,0
34000,2511,0
35000,2610,0
36000,2749,0
37000,2874,0
38000,2968,0
39000,2945,0
40000,3053,0
41000,3007,0
42000,3074,0
43000,3479,0
44000,3332,0
45000,3497,0
46000,3473,0
47000,3409,0
48000,3353,0
49000,3106,0
50000,2870,0
51000,2995,0
52000,3214,0
53000,3617,0
54000,3842,0
55000,4087,0
56000,4244,0
57000,4311,0
58000,4371,0
59000,4390,0
60000,4394,0
61000,4633,0
62000,4449,0
63000,4576,0
64000,4755,0
65000,5179,0
66000,4997,0
67000,4954,0
68000,4925,0
69000,5083,0
70000,5083,0
71000,5230,0
72000,5237,0
73000,5178,0
74000,5083,0
75000,4833,0
76000,4768,0
77000,4869,0
78000,4964,0
79000,5034,0
80000,5225,0
81000,5412,0
82000,5695,0
83000,5914,0
84000,6034,0
85000,6187,0
86000,6232,0
87000,6309,0
88000,6327,0
89000,6424,0
90000,6536,0
91000,6565,0
92000,7028,0
93000,6816,0
94000,6803,0
95000,6847,0
96000,6906,0
97000,7074,0
98000,7028,0
99000,7092,0
100000,7273,0
101000,7676,0
102000,7279,0
103000,6985,0
104000,7011,0
105000,6947,0
106000,7062,0
107000,7134,0
108000,7144,0
109000,7156,0
110000,7427,0
111000,7917,0
112000,8194,0
113000,8286,0
114000,8454,0
115000,8552,0
116000,8591,0
117000,8632,0
118000,8839,0
119000,8850,0
120000,8919,0
121000,9074,0
122000,9295,0
123000,9272,0
124000,9124,0
125000,9270,0
126000,9310,0
127000,9539,0
128000,9526,0
129000,9555,0
130000,9693,0
131000,9829,0
132000,9978,0
133000,10042,0
134000,10010,0
135000,9823,0
136000,9454,0
137000,9534,0
138000,9429,0
139000,9976,0
140000,9598,0
141000,9865,0
142000,10312,0
143000,9902,0
144000,10062,0
145000,9906,0
146000,10161,0
147000,10844,0
148000,11042,0
149000,11251,0
150000,11291,0
