0,643,0
1000,708,0
2000,744,0
3000,760,0
4000,811,0
5000,816,0
6000,804,0
7000,807,0
8000,879,0
9000,908,0
10000,923,0
11000,909,0
12000,904,0
13000,932,0
14000,928,0
15000,930,0
16000,1081,0
17000,1094,0
18000,1096,0
19000,1102,0
20000,1105,0
21000,1168,0
22000,1166,0
23000,1174,0
24000,1177,0
25000,1219,0
26000,1229,0
27000,1228,0
28000,1235,0
29000,1295,0
30000,1297,0
31000,1296,0
32000,1430,0
33000,1585,0
34000,1582,0
35000,1596,0
36000,1607,0
37000,1662,0
38000,1656,0
39000,1662,0
40000,1673,0
41000,1717,0
42000,1749,0
43000,1739,0
44000,1738,0
45000,1816,0
46000,1820,0
47000,1812,0
48000,1862,0
49000,1799,0
50000,1862,0
51000,1861,0
52000,1860,0
53000,1875,0
54000,1910,0
55000,1913,0
56000,1919,0
57000,1920,0
58000,1984,0
59000,1981,0
60000,2006,0
61000,1999,0
62000,2046,0
63000,2052,0
64000,2047,0
65000,2365,0
66000,2617,0
67000,2603,0
68000,2628,0
69000,2601,0
70000,2647,0
71000,2662,0
72000,2667,0
73000,2672,0
74000,2739,0
75000,2762,0
76000,2769,0
77000,2788,0
78000,2848,0
79000,2851,0
80000,2752,0
81000,2641,0
82000,2679,0
83000,2686,0
84000,2690,0
85000,2696,0
86000,2749,0
87000,2744,0
88000,2748,0
89000,2753,0
90000,2807,0
91000,2798,0
92000,2802,0
93000,2821,0
94000,2808,0
95000,2877,0
96000,2898,0
97000,2915,0
98000,2931,0
99000,2992,0
100000,2988,0
101000,2996,0
102000,2994,0
103000,3046,0
104000,3055,0
105000,3108,0
106000,3068,0
107000,3112,0
108000,3123,0
109000,3125,0
110000,3127,0
111000,3193,0
112000,3195,0
113000,3205,0
114000,3196,0
115000,3248,0
116000,3248,0
117000,3234,0
118000,3259,0
119000,3308,0
120000,3309,0
121000,3331,0
122000,3335,0
123000,3402,0
124000,3420,0
125000,3429,0
126000,3439,0
127000,3489,0
128000,3492,0
129000,3506,0
130000,3509,0
131000,4576,0
132000,4583,0
133000,4593,0
134000,4596,0
135000,4625,0
136000,4609,0
137000,4622,0
138000,4639,0
139000,4671,0
140000,4686,0
141000,4676,0
142000,4690,0
143000,4700,0
144000,4724,0
145000,4746,0
146000,4769,0
147000,4775,0
148000,4824,0
149000,4814,0
150000,4802,0
